group,amp_real,tau_real,sf_asym_real,amp_sim,tau_sim,sf_asym_sim,band
BAL,0.18501954385282884,2.191131134168246e-05,0.6675932785021882,0.18501954385282884,2.191131134168246e-05,0.2668245568624576,g
BAL,0.2142257054226943,10.947686028260131,0.5049953260376013,0.2142257054226943,10.947686028260131,0.3623959984806371,g
BAL,0.06959176762999211,48.21825312887778,0.23065098375778378,0.06959176762999211,48.21825312887778,0.15558774865884958,g
BAL,0.19618662782781884,284.66097819129766,0.2665185741044257,0.19618662782781884,284.66097819129766,0.22286700415469066,g
BAL,0.14498685839032235,1.8255831724642178,0.2994731302664456,0.14498685839032235,1.8255831724642178,0.20912814177621245,g
BAL,0.09914885710382335,68.3305555257896,0.2214108000000026,0.09914885710382335,68.3305555257896,0.22200911922416375,g
BAL,0.17905876203866744,3.6389005131782737,0.37845986125050834,0.17905876203866744,3.6389005131782737,0.24844253903163793,g
BAL,0.18398948016696481,1.6537794759715554,0.32254960946196876,0.18398948016696481,1.6537794759715554,0.24657703076542137,g
BAL,0.14372963655916537,4.308957588910929,0.30333808767928055,0.14372963655916537,4.308957588910929,0.20785364404845,g
BAL,0.045301879953847886,69.27681147619082,0.12917072449888184,0.045301879953847886,69.27681147619082,0.11192127222416857,g
BAL,0.2178135176418175,0.9862886967121922,0.43075320464311684,0.2178135176418175,0.9862886967121922,0.30362779956602576,g
BAL,0.05055970237158031,5.010764007196036,0.1925488500000014,0.05055970237158031,5.010764007196036,0.06425685028920962,g
BAL,0.13806123037924486,0.00010225956260401817,0.28810228200000004,0.13806123037924486,0.00010225956260401817,0.18464442372065004,g
BAL,0.061028024293007084,2.8984575328649934e-05,0.17143249179598133,0.061028024293007084,2.8984575328649934e-05,0.08143376801107159,g
BAL,0.045579784736606746,15.25097979401521,0.13940367502605297,0.045579784736606746,15.25097979401521,0.07536144195390686,g
BAL,0.06700951166294836,47.755578833831414,0.18753667459757645,0.06700951166294836,47.755578833831414,0.11139181559566204,g
BAL,0.05844174504259221,1.4146872897843108,0.16095152926377154,0.05844174504259221,1.4146872897843108,0.08749058465780422,g
BAL,0.09785140214605924,64.21974808252556,0.24645585899999875,0.09785140214605924,64.21974808252556,0.15802532277939832,g
BAL,0.1509380781404278,93.17762918739224,0.22689709798226176,0.1509380781404278,93.17762918739224,0.19559542834989654,g
BAL,0.12564597488273718,106.75854882493654,0.288481117529772,0.12564597488273718,106.75854882493654,0.26314629175736803,g
BAL,0.109767515675121,0.0059025777271769055,0.23860237049999844,0.109767515675121,0.0059025777271769055,0.1472615446952872,g
